日期,小红书_koc,抖音_koc,抖音_直播,微博_热搜位,百度_热搜位,长视频_独家冠名,论坛_大V,央视_黄金档硬广,央视_黄金档冠名,央视频,AI_问答类,天猫_站内,天猫_站外,京东_站内,京东_站外,电梯广告_写字楼,电梯广告_小区,商场大屏,机场,高铁,候车亭,户外广告牌,全域投放量,大促热度,市场竞争指数,品牌大众认知指数,品牌社媒搜索指数,品牌电商搜索指数,品牌线上销量指数,品牌线下销量指数
2025/4/20,5068,3642,793,47204,1603,35153,407,85297,59874,4974,655,717,950,949,651,4572,7226,6934,48269,11003,5338,5781,31976.53356,67,58,47,24,51,99,49
2025/4/21,9074,2511,507,30270,2209,32988,2780,40858,81010,5374,992,790,769,553,742,9999,7340,18314,57032,15428,7647,4948,72584.42957,19,59,32,83,11,5,32
2025/4/22,6391,514,933,24512,904,44976,1486,38691,51156,5888,501,512,919,514,730,9933,2961,48419,14581,30724,5438,6880,20902.7138,7,15,59,67,68,46,37
2025/4/23,4899,976,986,10260,478,83258,2839,58250,78533,3155,713,885,969,727,513,3253,1616,54869,26621,31569,7767,8057,69074.63617,2,54,23,10,73,53,58
2025/4/24,6282,3378,582,74364,2859,83975,813,65300,61377,4790,945,893,740,962,688,7146,9790,28106,41711,30268,9723,8611,71739.97869,18,75,29,4,26,89,67
2025/4/25,7154,944,532,87176,2310,55994,173,48568,90727,7721,579,513,750,891,807,5733,2758,6304,20846,14923,7118,6054,8417.088755,34,32,77,12,98,57,55
2025/4/26,8635,1615,975,37968,2654,64999,990,82214,59717,5119,603,667,609,743,598,5469,8282,23208,58320,13043,6992,6848,88371.5438,18,63,3,11,55,82,80
2025/4/27,4732,1800,960,63306,688,99979,2511,73711,76322,1139,516,745,659,921,514,1039,4990,32507,58973,25261,5192,3600,75260.01833,16,93,46,42,82,89,12
2025/4/28,5175,1763,905,20993,1742,49736,894,40744,88107,7224,656,935,703,784,823,1109,9483,8427,27098,44403,5698,7881,56092.59604,32,75,56,4,30,20,39
2025/4/29,2110,1009,852,9678,2711,37292,1921,77045,51559,7575,642,538,906,913,904,3054,5009,13353,24159,42902,8408,3917,17060.60109,62,1,5,23,83,99,12
2025/4/30,6934,2404,618,94305,1035,65838,946,46625,75161,1905,556,789,815,612,828,895,7612,20467,10344,57162,7630,7279,88386.57493,53,59,63,43,30,68,9
2025/5/1,3410,3282,823,5712,1157,12685,1540,79315,67173,2062,985,582,660,707,952,1984,8841,51986,40530,51187,8941,8711,33196.68103,37,10,50,56,31,23,47
2025/5/2,8823,4593,758,28910,361,18661,2210,95076,73572,4979,961,634,845,500,651,5929,3012,8396,13303,48588,6348,9674,47232.93558,43,74,9,91,99,25,44
2025/5/3,7968,4408,895,57237,789,46702,424,79698,72760,4282,792,823,815,829,710,7870,7296,32900,47136,20264,6739,7141,30061.26625,41,53,72,41,20,73,18
2025/5/4,1362,972,911,2302,1462,90505,1448,36267,85612,1345,797,971,737,526,597,1747,2873,18269,34729,37081,9357,5310,17361.56472,61,98,66,29,66,11,65
2025/5/5,9069,2512,615,76533,2939,28200,1147,77935,61652,5931,926,956,705,817,785,5137,4002,26672,32271,38513,8151,1523,72493.69256,64,89,74,51,7,2,23
2025/5/6,5819,1793,981,53531,2766,12877,2347,98368,76455,8763,943,955,749,752,511,4403,5536,38877,37006,32521,5642,8087,71560.00468,35,86,56,74,97,30,24
2025/5/7,7909,2627,931,82542,2405,25234,410,36678,62052,2697,919,967,908,697,707,9262,7754,24248,50079,12864,5307,4402,3629.6515,35,23,42,81,30,50,60
2025/5/8,4724,1839,925,73895,2472,43035,1750,73638,93695,1272,857,836,647,799,767,7447,6667,56892,24368,57863,8438,1785,33461.74697,0,34,73,53,77,0,15
2025/5/9,9559,4351,899,53338,2198,32420,1744,80415,91606,6552,537,912,711,850,730,3417,9096,50685,22578,36328,5642,5134,46027.40616,97,45,44,96,11,17,15
2025/5/10,5641,4093,775,57389,1549,81337,1296,70621,85389,8767,960,739,539,695,769,4524,9824,43616,27319,30335,9724,9388,25509.95683,0,92,12,59,11,0,12
2025/5/11,8943,2717,794,13882,1738,54800,705,75086,91536,6100,915,710,648,528,500,3094,5441,46719,49860,58949,7797,7938,85058.70794,91,98,54,93,76,95,65
2025/5/12,3525,3302,999,85443,1051,75033,2626,78910,79106,7898,606,552,990,997,669,7667,2198,24480,11920,36619,8251,8949,4512.58164,86,62,13,31,34,11,43
2025/5/13,1483,3700,532,52208,2657,81024,499,92900,86069,9045,546,897,519,993,642,5775,4162,16948,23991,36497,5824,5319,58421.78785,62,30,89,92,53,29,8
2025/5/14,1968,994,642,89308,2729,93449,1499,89118,56900,8577,695,656,965,595,696,5041,5034,51233,24451,49240,6705,9025,6179.408607,49,37,90,65,66,94,20
2025/5/15,9487,4272,734,34759,518,70595,1312,30585,93580,8512,692,948,500,794,648,7206,529,15014,59329,57901,8475,9479,27907.37741,86,18,90,67,78,1,46
2025/5/16,2154,3604,646,70155,729,42272,2360,35882,65222,4478,989,575,584,893,527,3559,840,31759,20350,11987,5080,2473,58654.95144,95,32,43,30,80,41,18
2025/5/17,4858,3068,840,43283,2435,60961,385,45521,92426,3947,933,691,764,618,919,9785,2843,27933,43540,28598,6926,4527,26039.75319,68,10,62,64,62,82,29
2025/5/18,2481,1620,805,64200,689,75392,926,35911,54081,4334,508,752,731,788,585,4754,2544,27732,59650,12051,8419,4527,65510.25061,20,2,13,17,13,28,39
2025/5/19,1192,3894,973,16557,1803,23520,1228,36539,69498,8797,637,740,964,551,887,8174,8371,17859,42627,31819,7160,2129,43982.77267,69,48,10,27,36,63,43
2025/5/20,2478,2663,936,33815,2054,61440,2633,75296,74829,7755,764,634,964,617,888,9709,6100,39160,42342,25972,8215,4893,30618.12055,48,23,7,83,4,67,61
2025/5/21,6675,1554,678,33782,2552,10954,287,91522,85283,6283,524,992,808,665,546,3516,2747,49669,40311,31168,7283,1007,6375.465918,33,31,47,57,15,53,41
2025/5/22,7400,3317,775,23640,1924,45737,784,46362,96891,7149,576,645,567,506,981,1949,9983,46133,57027,55089,7215,4821,1687.832488,27,47,43,62,24,74,22
2025/5/23,5400,4984,986,85537,1827,57198,405,80090,83284,3555,793,976,847,724,618,1612,5276,35540,16577,48155,6882,5110,16933.92913,11,27,97,52,14,34,29
2025/5/24,9127,512,501,69155,1601,82837,2348,85100,73421,8890,937,783,668,610,568,1500,503,6748,48143,42182,8899,9508,27736.16875,34,4,76,10,67,7,21
2025/5/25,9945,2948,505,24438,534,70549,989,66971,92371,8748,798,819,748,690,964,3947,6744,18429,49436,40570,6623,6504,59149.66592,5,42,86,63,31,11,77
2025/5/26,5351,2252,511,20849,2853,31771,1417,81334,82305,2234,822,586,695,974,675,2261,6050,17213,39075,19976,9647,1786,20402.52241,96,45,16,21,14,6,74
2025/5/27,6235,1558,832,4305,1640,75978,1865,71334,94401,2377,707,910,929,958,581,6275,1059,34487,45256,39994,9509,7168,33153.35327,57,45,35,51,0,57,7
2025/5/28,4923,1481,654,21962,649,27909,686,54967,88231,4980,700,725,909,668,627,5738,9970,47397,22129,29068,6971,4013,54602.98168,61,23,5,56,31,3,17
2025/5/29,5474,3064,721,15951,2528,51842,340,52550,65215,4028,671,942,527,999,516,7813,5715,45219,22432,39612,5737,4499,63344.15834,94,56,98,89,83,38,18
2025/5/30,2702,990,566,15582,2454,25026,1124,72536,60407,2910,632,501,986,901,632,8616,9525,17201,23096,40499,8448,7430,11817.44887,84,69,81,2,23,53,12
2025/5/31,3058,2669,776,34931,1573,48461,592,64171,59937,8471,521,587,907,955,896,1701,4145,41098,24889,28668,7896,6234,42611.70075,89,50,70,88,10,75,85
2025/6/1,6813,2864,709,7677,336,64213,653,36669,95893,2538,710,753,751,987,517,4175,9918,54702,25387,36281,9790,9602,21949.89207,78,22,3,30,54,22,80
2025/6/2,8010,4502,506,5007,2203,81765,288,71961,63009,8484,545,597,891,902,876,6825,3393,51826,57605,20059,5139,1105,38846.85314,93,7,73,18,92,64,95
2025/6/3,8265,1926,979,3226,1578,72246,2817,61648,59662,8359,831,885,586,766,674,7057,5964,14164,58795,56737,5769,3962,12966.6551,49,97,89,72,40,66,94
2025/6/4,8710,4995,988,76979,1018,20424,1976,99858,53245,8713,709,859,515,651,659,4097,2800,14608,13978,18910,5833,5748,56668.76128,64,28,94,16,8,51,0
2025/6/5,3112,3366,601,35865,2043,62244,1783,48784,53943,9824,786,556,821,948,804,5423,8627,32949,38196,20248,9637,1491,26548.00627,95,89,17,22,84,65,96
2025/6/6,6978,1241,670,67519,1203,66175,2573,44720,63460,8418,630,643,969,958,695,2851,6062,58045,44367,18359,6065,6780,43393.13735,99,39,81,50,25,9,95
2025/6/7,6125,2727,741,27313,1136,36474,2067,85024,85405,1260,928,611,830,528,965,6417,2838,6097,11396,42890,8386,4799,75629.12127,14,48,86,50,90,96,8
2025/6/8,9390,4448,823,39171,1408,12493,2465,71396,76021,5490,657,586,705,974,932,8995,1628,44886,26228,17672,8577,1206,70244.03795,80,0,48,73,61,80,48
2025/6/9,9852,4025,667,79114,1760,58393,2083,36603,66570,8726,851,858,850,763,739,970,8899,9954,44325,39025,6625,3797,41342.59949,86,32,67,7,34,98,47
2025/6/10,3122,2912,749,22311,2040,53269,1998,45235,54565,4787,914,681,938,824,517,7157,2566,57907,54806,43273,6296,4963,41332.69996,64,57,47,56,50,43,27
2025/6/11,8367,4938,635,94456,1779,80576,583,30182,99941,2325,818,735,937,550,634,3840,7158,54459,54143,14290,5800,3393,96245.71475,39,60,77,11,18,96,55
2025/6/12,8149,4985,681,27479,2617,85437,2742,81718,85906,3346,881,695,761,974,700,9619,8209,41783,52589,17663,6967,8314,45.16954109,80,33,33,24,12,75,26
2025/6/13,7610,1753,763,14328,1031,37462,2590,56951,53750,4172,897,529,792,628,606,8779,9018,45623,22820,52795,6136,8931,27254.47754,1,59,24,40,35,16,18
2025/6/14,6500,1075,795,9042,1981,39500,2618,92052,90272,8092,931,692,503,623,853,4881,6131,10896,47379,27413,8890,8052,38253.21784,56,24,79,68,38,82,70
2025/6/15,6505,4652,756,34759,1538,77142,2737,74496,92587,2651,950,538,950,959,669,6423,8943,57948,26397,38607,7661,3694,44487.35825,17,26,21,88,4,31,43
2025/6/16,8078,3491,612,21282,319,25827,2974,46877,75697,4149,965,801,998,777,714,1369,1601,34030,16783,44902,8971,5172,12606.02017,19,32,70,42,10,94,3
2025/6/17,7803,1290,745,67609,2329,74944,430,96319,77200,7491,930,894,781,870,874,2200,2871,39955,15945,39546,9092,6718,39278.7122,52,53,73,3,98,67,28
2025/6/18,7243,3561,785,16439,1786,16147,2685,77095,53543,9348,582,702,624,704,664,9039,2021,8484,25581,17945,6139,1857,70172.89476,94,39,49,43,18,43,23
2025/6/19,3684,4952,542,34248,2813,19903,1822,99828,94969,6334,818,523,911,673,511,4222,7216,33406,19392,52250,6842,8529,67589.34354,53,88,59,88,96,21,2
2025/6/20,1085,4727,886,13044,2668,24606,1773,49450,70071,3857,996,914,681,699,573,7526,2387,28781,22016,59653,6079,1691,2937.749168,10,75,44,40,30,7,67
2025/6/21,4625,3696,596,72715,2276,32852,2296,90331,81591,7651,777,621,631,505,511,1334,7040,25203,32002,46809,7445,3151,33741.75618,44,3,94,88,64,72,3
2025/6/22,5203,1469,847,56943,519,41813,1070,56903,93020,7084,572,887,828,640,981,4440,1391,25412,54370,18922,9107,9578,37323.08908,86,49,13,7,55,35,48
2025/6/23,1284,1750,806,3687,2447,16421,2854,92963,77599,7773,674,559,538,883,507,1225,7596,23961,47867,42431,6592,3106,5429.668637,83,42,33,39,84,96,19
2025/6/24,3418,1464,594,34766,978,10294,2987,32698,98892,7219,865,731,515,889,998,8229,426,28207,40744,46033,5650,7130,39996.53145,64,83,7,27,24,53,9
2025/6/25,4671,649,846,26829,1994,37316,203,70632,73148,4950,816,520,514,627,952,8084,8315,24292,23053,22280,5773,5021,11571.52086,46,74,35,85,4,94,88
2025/6/26,1185,4030,536,68963,1731,51475,2090,48241,73252,2471,805,753,670,959,777,2897,2877,9166,28694,53045,9441,8629,19111.49516,91,14,69,96,56,20,44
2025/6/27,3813,2148,996,98962,1944,57736,2600,97900,62340,8737,525,933,942,603,698,2364,9783,34171,38837,34679,6561,1644,72269.50702,16,29,70,85,31,14,87
2025/6/28,8818,1975,826,74965,2184,71570,2102,30593,76977,9645,724,512,697,738,860,8079,9049,57263,55677,30504,6029,8080,3662.543376,71,39,99,5,95,44,62
2025/6/29,4657,538,899,49351,2743,92583,2695,80000,52757,7023,929,641,903,834,719,1857,6236,24314,29221,48579,6612,2397,252.5591098,8,10,94,42,55,29,2
2025/6/30,4952,661,701,51356,1231,34784,2558,85460,83091,3849,985,696,502,615,547,6387,719,59836,28612,12715,5567,2265,16333.18647,43,32,20,56,71,11,44
2025/7/1,8762,3840,802,73165,1717,13847,1493,78949,72249,8378,679,634,851,725,700,3227,447,18984,23083,42886,9380,9224,40285.10875,82,63,88,76,2,43,17
2025/7/2,6316,2167,634,20128,2461,95216,2529,98981,77191,8209,679,545,884,672,720,6964,8090,33903,51496,55175,8972,1735,58555.56931,33,36,98,15,96,8,30
2025/7/3,4836,4237,718,69149,2377,68280,559,90075,50730,2213,774,846,624,553,707,2969,9078,13514,54905,18957,5910,8776,2072.847118,41,1,12,74,45,25,69
2025/7/4,9037,3991,870,52032,314,44568,1416,76577,58770,4990,599,880,975,523,879,2089,3700,41880,16253,23626,5500,9177,28039.60567,87,85,98,94,62,66,77
2025/7/5,8405,1651,814,76869,2217,94502,1963,40063,75164,9921,552,939,688,505,753,946,6680,49703,49087,15010,9985,8935,41552.64105,2,57,32,43,60,33,57
2025/7/6,1064,3376,839,26449,860,39595,2815,32200,72282,2843,864,528,862,598,779,6380,1560,35850,13025,28052,6471,5254,34528.15339,38,3,34,64,15,4,0
2025/7/7,8124,4071,552,46359,699,67247,1499,60311,58583,3735,796,602,789,596,767,6264,439,30600,10638,43410,8049,2494,17814.5042,16,28,53,48,77,92,53
2025/7/8,9902,3109,702,76279,664,60322,2810,83170,50175,5680,706,880,728,564,922,7305,9147,33053,37527,21699,5500,9511,1032.585965,13,83,58,63,46,21,23
2025/7/9,1089,1268,813,93362,2449,13069,1175,37902,62853,1654,881,871,723,513,879,3903,4493,33286,31932,16267,8071,9652,65945.98072,8,5,58,12,82,90,76
2025/7/10,9641,4998,666,60803,2264,83180,1718,41769,91895,4050,717,730,877,922,947,6923,9545,19922,19851,56297,6231,4319,72299.48185,21,20,25,1,0,46,37
2025/7/11,3821,4639,522,62647,390,50938,574,75847,98777,4594,892,706,633,788,846,951,787,44269,19479,54813,5224,6648,6723.019683,66,85,89,80,5,29,52
2025/7/12,7737,2724,903,40664,2141,19539,1566,31833,68183,5912,614,563,829,959,652,4498,2694,48951,53998,20719,7121,3452,91477.77472,31,7,69,20,87,86,86
2025/7/13,5979,2259,583,16880,1850,76238,1659,82032,84652,5270,914,851,855,808,998,7082,789,30812,55667,14638,5778,2687,29646.71797,64,48,80,93,50,31,65
2025/7/14,9809,3441,795,31733,2989,18187,2353,82870,73032,9110,564,962,779,942,514,7179,6827,7422,11408,33337,5861,5660,30896.12531,66,18,21,50,38,10,34
2025/7/15,7786,1571,723,76514,1783,29202,2091,84606,59735,6662,915,794,935,521,590,7729,6060,19809,24347,55940,7388,3611,31213.59056,13,77,32,48,90,32,2
2025/7/16,8422,2719,954,77430,334,26109,1057,54303,57833,9052,565,961,705,788,995,3722,7883,30180,34509,52307,5608,3326,59973.8986,44,42,37,74,33,7,97
2025/7/17,5956,1320,748,63841,1954,14073,2566,70562,79005,2556,955,686,900,663,504,5862,8265,34849,23812,42838,7937,5089,21952.51674,80,66,14,32,27,59,80
2025/7/18,8985,4461,948,95989,1603,98279,506,62113,88703,2823,729,808,929,917,550,3216,576,17718,48996,57556,6014,6945,57436.78677,61,82,13,60,93,69,11
2025/7/19,9383,1964,773,73944,2774,75471,347,59519,50170,2257,873,667,625,739,630,7232,7272,6592,30117,12124,5794,7921,152.9181332,82,57,42,65,12,96,32
2025/7/20,1021,1627,615,68172,695,83800,1921,56734,58725,9453,553,815,624,561,735,2883,8793,30102,56068,19501,5604,3209,51953.07905,86,71,60,20,94,33,4
2025/7/21,7983,820,630,15330,1607,14610,1104,39936,63083,6359,759,871,505,604,817,1919,647,21447,50390,47514,5143,1615,40713.3615,30,4,50,17,11,25,84
2025/7/22,8010,964,776,34210,1853,14906,103,31048,93305,7449,603,717,694,947,775,3359,1214,18204,19931,34921,9709,6894,13633.04676,40,65,35,62,50,68,69
2025/7/23,8177,2151,793,92702,996,49221,2154,72581,87375,2402,701,958,634,886,635,6653,1322,56894,38548,25089,9539,3389,23066.79788,14,93,30,62,46,85,67
2025/7/24,4178,3538,608,98996,671,70894,1474,65470,91803,7381,521,796,607,940,760,7635,8041,49436,47147,55697,8394,5021,55627.29984,69,71,82,39,86,28,84
2025/7/25,9194,4375,759,89543,480,23029,1092,75080,84676,1421,992,947,969,550,890,9096,9801,56514,30353,29428,5434,5582,8420.956343,75,25,83,61,81,31,16
2025/7/26,9488,1991,622,43983,785,92684,630,77022,68431,5333,631,808,555,740,959,9231,4433,57218,55701,37717,6313,1761,51981.2778,86,79,86,8,93,6,47
2025/7/27,3143,2050,744,6407,1486,63042,250,72854,79074,3627,871,660,583,749,931,3027,9590,24825,20457,23787,8174,4814,18616.49054,84,77,6,87,10,52,19
2025/7/28,7932,4710,959,35669,1193,74545,389,94606,79859,7380,581,650,827,960,556,4533,8869,48313,43156,43180,8249,3887,22075.24484,44,54,15,98,11,85,21
2025/7/29,5558,4691,952,66031,1950,88642,699,77798,89074,4817,840,780,599,590,924,8781,1710,12503,14723,39834,8264,1197,12930.99219,88,5,61,1,98,60,33
2025/7/30,7441,914,681,17743,854,77944,2237,77835,58651,2347,996,875,716,882,869,7742,9251,32928,52455,14035,7720,4036,17803.93134,92,41,49,90,22,2,3
2025/7/31,3859,4970,824,10922,2151,76581,464,55001,94612,9252,614,504,636,615,591,4952,7140,18398,40873,45253,6604,4269,69631.19872,77,10,76,26,59,66,60
2025/8/1,3559,2498,994,70386,879,27964,576,36661,64390,9886,838,683,687,790,660,9401,9445,55738,41555,30590,5361,6362,11164.17429,46,90,13,35,66,53,66
2025/8/2,2348,4289,961,92698,2894,65523,562,46458,60727,9251,751,525,749,679,711,5835,8994,30604,13971,10825,5706,4081,30737.79425,75,84,3,34,55,25,85
2025/8/3,3457,1149,753,72981,445,73031,450,63866,84665,1262,851,716,508,974,994,5911,6643,52596,22435,22527,7126,6906,19797.17272,92,85,70,49,60,28,30
2025/8/4,7117,1613,828,73675,2601,45082,2165,83512,79224,4912,735,649,959,850,892,1819,8467,54207,30177,39667,6706,6001,48046.02218,61,95,97,53,27,76,60
2025/8/5,2035,2329,538,50932,1374,97818,2372,93301,62068,5412,685,701,823,909,967,5082,2237,33761,58970,37574,5335,4336,67719.60127,95,71,43,50,30,81,54
2025/8/6,5223,1431,788,38363,2341,93358,2019,44656,60670,5537,570,980,592,722,515,1973,6768,16129,55186,36342,9611,6027,26737.88194,51,3,7,97,99,28,90
2025/8/7,4405,2878,892,29618,407,17405,1113,98999,98143,1214,912,986,940,579,851,7129,8604,50857,17224,46811,9703,8529,18582.95797,62,11,6,50,65,1,8
2025/8/8,7738,1659,750,27062,1692,13696,718,33780,50133,9485,634,516,828,533,880,2975,9795,20445,18634,42187,7977,1183,15807.19455,4,86,71,64,53,21,29
2025/8/9,4925,1130,760,88577,1781,20635,2941,76878,80910,6267,586,875,858,914,902,679,6816,31423,39991,41120,7124,3953,68849.43738,36,11,27,59,10,53,54
2025/8/10,6175,2110,941,85894,2148,33432,2897,92493,61057,8701,569,503,530,722,662,4780,2363,35650,23495,58287,7760,8596,7470.198683,84,90,25,40,11,81,84
2025/8/11,6129,3528,775,80299,850,85844,166,94060,56420,9649,501,701,607,542,684,3791,3015,22957,12084,59811,5973,2635,45890.06363,9,31,95,72,14,79,78
2025/8/12,8070,2639,524,11437,1986,38251,223,58327,63894,7828,737,611,983,575,616,5606,4839,26744,51607,32617,7754,9271,10333.23945,41,68,81,72,65,1,5
2025/8/13,7911,1107,839,16482,988,91275,1749,51367,71031,9009,747,946,885,663,636,1589,1944,7591,55609,25651,6170,9484,18306.83218,30,46,75,25,49,97,63
2025/8/14,3943,2047,631,34626,1839,90972,449,40096,62568,4698,532,518,958,655,614,598,9478,47794,18373,47777,9159,7307,11535.61406,17,69,40,8,88,54,86
2025/8/15,2326,1353,995,34630,2046,58969,1628,50900,97046,9005,930,842,629,555,656,3497,1834,49793,48164,26809,7223,5163,71664.27282,2,35,6,67,5,21,13
2025/8/16,5721,4685,745,28431,2407,54652,2343,47161,50121,1332,928,842,731,502,523,4992,1711,56124,41480,15949,9932,8981,29008.2047,40,88,98,39,35,7,9
2025/8/17,5633,4207,900,73523,1190,66289,2848,57194,71788,1926,573,607,733,745,549,1946,2712,5743,37145,45784,8974,1561,72839.85341,72,34,56,80,35,92,92
2025/8/18,8491,1613,584,53418,1250,60290,1183,40514,74132,3597,556,662,581,946,689,4318,5743,46974,38180,58328,8753,1481,68095.58503,40,12,0,10,66,97,21
2025/8/19,9228,1504,546,66473,2373,62368,2844,36031,51468,6521,724,836,519,895,986,2907,4897,46361,13167,38296,9634,1365,40003.81442,70,65,58,1,57,16,70
2025/8/20,6060,2416,871,61712,1441,49602,484,70824,82314,7749,776,665,944,685,972,4407,1589,30400,24396,45347,6713,3500,87044.43949,81,52,76,24,73,17,33
2025/8/21,5720,1580,691,38655,2052,89636,1016,76851,79141,3698,670,818,739,728,881,4397,8430,40233,14110,23398,8664,3954,21825.38762,55,56,54,96,3,9,1
2025/8/22,7750,1154,590,27315,1052,92368,2248,30370,85311,7996,600,685,787,968,729,3538,802,59492,27157,57150,8396,4783,55277.33387,17,12,42,64,80,93,36
2025/8/23,6459,1196,653,40135,1355,75066,1081,56197,56055,6548,724,525,808,932,756,7951,2282,14386,16977,27335,8780,5250,71949.12955,86,39,42,80,89,78,92
2025/8/24,4564,2325,582,41668,1570,88981,1179,92944,95192,8678,638,842,887,898,754,9610,704,41163,16982,11265,5446,1533,51285.49521,41,97,4,1,18,73,20
2025/8/25,8739,1221,950,61140,1414,32523,1517,72965,72402,5449,655,630,948,611,986,9605,4425,36620,26197,41860,6507,8988,94332.36314,96,15,55,76,67,57,66
2025/8/26,7371,1852,920,65463,2051,23045,1787,79816,93157,6063,652,856,872,730,515,9689,5272,58294,16376,32969,6816,1451,17602.67001,97,57,93,10,61,36,23
2025/8/27,3317,3536,717,56363,2758,95107,1499,84442,53717,4248,536,754,537,527,514,9224,2761,8012,14229,48793,5011,7255,19500.1188,61,10,80,93,56,80,93
2025/8/28,2882,1093,826,6906,1289,45421,1644,67973,79674,7279,860,829,690,539,526,9718,3821,33888,52877,55397,6114,6475,82505.71396,4,16,54,39,22,76,87
2025/8/29,8448,2442,548,27841,2532,30308,2461,42953,75753,6343,701,595,692,561,815,1169,4587,17641,44539,47388,7023,6513,53861.44397,45,72,37,37,96,12,38
2025/8/30,6675,4860,948,32540,1695,45525,1476,86024,90260,2012,837,875,992,932,733,9413,3920,51199,48650,42505,7421,6277,8822.966435,79,68,47,45,5,61,24
2025/8/31,5765,3731,566,38642,313,86689,2441,86843,70213,3525,637,794,597,854,578,2336,3190,51768,39544,53163,9249,2647,6433.445764,37,76,81,98,30,0,5
2025/9/1,9592,2177,914,3009,461,13494,2826,64793,97336,4581,765,593,568,770,523,962,841,16846,51373,18181,8606,7258,45275.49525,15,36,57,25,67,95,53
